source,target
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.180,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.181,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.186,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.199,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.182,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.198,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.194,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.197,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.195,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.191,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.190,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.196,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.193,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.server.api:org.wso2.carbon.identity.api.server.cors.v1:1.0.192,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.18,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.12,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.11,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.16,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.13,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.17,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.15,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.10,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.26,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.14,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.28,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.25,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.21,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.29,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.20,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.24,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.27,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.19,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.37,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.22,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.39,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.38,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.23,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.34,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.33,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.30,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.32,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.36,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.31,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.35,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.49,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.47,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.44,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.43,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.45,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.40,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.42,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.48,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.41,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.59,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.56,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.46,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.58,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.57,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.55,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.51,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.50,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.67,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.53,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.66,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.69,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.54,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.68,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.63,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.52,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.62,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.65,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.64,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.61,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.60,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.78,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.77,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.79,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.74,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.73,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.76,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.75,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.70,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.72,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.71,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.88,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.85,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.89,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.84,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.87,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.86,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.81,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.80,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.83,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.82,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.99,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.96,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.98,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.97,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.95,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.92,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.91,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.94,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.93,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.20.90,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.18.33,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.18.32,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.18.31,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.18.38,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.server.feature:5.18.35,org.wso2.carbon.identity.framework:org.wso2.carbon.identity.cors.mgt.core
